Ensembl_ID,gene_name,SJALL014946_D1,SJALL014947_D1,SJALL014949_D1,SJALL014950_D1,SJALL014952_D1
ENSG00000204740.11,MALRD1,0.068564533,0.037112912,0.07150796,0.058265745,0.687035738
ENSG00000226255.1,UBE2V2P1,0,0,10.59546514,0,0
ENSG00000239539.1,HMGN1P20,0,0,0,0,50.86664039
ENSG00000252001.1,RNA5SP303,0,0,0,0,0
ENSG00000283456.1,MTND1P37,0,0,0,0,0
ENSG00000230818.1,MTND2P16,0,0,0,0,14.29429086
ENSG00000252832.1,RNU6-1212P,0,0,0,0,0
ENSG00000120594.17,PLXDC2,0.644159196,0.348673326,3.103133903,1.107838946,25.69016817
ENSG00000228339.1,AMD1P1,0,0,7.208142318,0,43.41329822
ENSG00000265372.1,MIR4675,0,0,0,0,0
ENSG00000078114.19,NEBL,0.132147346,0.071529297,0.147664648,0.060159671,0.037056528
ENSG00000235940.1,MTND1P21,0,0,0,0,0
ENSG00000228753.1,EIF4BP2,37.81182943,76.75107579,12.67555646,10.32823119,2.120625415
ENSG00000228219.1,NPM1P30,0,0,5.599229546,0,2.810259696
ENSG00000231920.1,NEBL-AS1,0,0,0,0,0
ENSG00000232853.1,LUZP4P1,0,0,0,0,0
ENSG00000207264.1,RNU6-15P,0,86.55011252,0,58.23433496,35.87057895
ENSG00000230109.1,LINC02643,0,0,0,0.377347526,0.116217299
ENSG00000204682.9,MIR1915HG,0,5.251466472,0,0.883348527,3.264694936
ENSG00000222071.1,MIR1915,0,0,95.89566552,0,0
ENSG00000180592.17,SKIDA1,10.51680915,11.38516954,5.288281872,6.224068377,0.884731568
ENSG00000078403.17,MLLT10,60.99044772,67.6183623,58.50019207,70.89418112,23.82242556
ENSG00000207347.1,RNU6-306P,0,0,0,0,0
ENSG00000223984.1,HNRNPRP1,10.00540292,37.91037986,22.36055955,7.287886076,24.69013876
ENSG00000201390.1,RNU6-1141P,0,0,0,0,0
ENSG00000136770.11,DNAJC1,16.31697269,9.537208268,2.911148202,2.921362757,2.307013584
ENSG00000252634.1,RN7SKP219,0,0,25.68053416,0,25.77817877
ENSG00000201364.1,RN7SKP37,57.45475438,0,0,0,0
ENSG00000232497.1,ADIPOR1P1,6.048948088,3.274201259,10.81478598,0,2.713976709
ENSG00000223601.3,EBLN1,0,0.961667917,0,1.294096333,1.992809942
ENSG00000227462.1,PSME2P6,0,28.14206112,0,0,34.99031934
ENSG00000233318.2,RPL31P45,0,0,0,0,0
ENSG00000148444.16,COMMD3,488.5852646,156.8058416,125.6184292,373.2048375,85.35733685
ENSG00000269897.5,COMMD3-BMI1,0,0,0,0,0
ENSG00000168283.14,BMI1,533.6902149,416.974023,205.7162866,770.9362388,665.6280721
ENSG00000077327.16,SPAG6,0.311625452,0.506033991,0.417861402,0.226986441,11.0105685
ENSG00000150867.14,PIP4K2A,37.25109198,11.94492105,25.33345743,30.94594153,19.82338276
ENSG00000206842.1,RNU6-413P,0,0,0,0,0
ENSG00000165309.14,ARMC3,0.153387384,0.083026199,0.137119025,0,0.240870683
ENSG00000223131.1,RNA5SP304,2632.878065,4275.4075,220.6531333,119.8609613,442.9842371
ENSG00000148450.13,MSRB2,33.34175426,9.370750625,14.32957096,33.62672652,15.82246162
ENSG00000229932.3,YWHAZP3,137.9849596,360.9973485,174.7461042,159.1369751,144.4557372
ENSG00000168267.7,PTF1A,0,0,0,0,0
ENSG00000179133.15,C10orf67,0,0.193620326,0.159883451,0.08685027,0.053497124
ENSG00000165312.7,OTUD1,10697.16351,3392.439389,2041.921333,5372.725845,1602.899959
ENSG00000120549.19,KIAA1217,0.774839291,0.15055687,0.36409018,0.036178789,0.066855101
ENSG00000223928.1,NUP35P1,0,0,0,0,0
ENSG00000207930.1,MIR603,0,95.56574924,0,0,0
ENSG00000107863.20,ARHGAP21,81.91965543,68.27857292,87.32659433,127.9205894,105.060256
ENSG00000199535.1,RNA5SP305,0,0,0,0,0
ENSG00000099256.19,PRTFDC1,0,0.352885296,0.291397707,0.415511545,0.255942472
ENSG00000240294.2,RN7SKP241,0,0,0,0,0
ENSG00000151023.17,ENKUR,0.844291534,0.22850092,0.471715914,0.076872223,0.094701902
ENSG00000185875.13,THNSL1,20.23376746,10.95222275,13.56582137,17.80862969,16.64349187
ENSG00000231422.2,LINC01516,0,0,0,0,0.078921528
ENSG00000233642.1,GPR158-AS1,0,0,0,0,0.208870653
ENSG00000151025.11,GPR158,0.158615647,0.064392132,0,0,0.044478722
ENSG00000222543.1,RN7SKP220,0,0,0,0,0
ENSG00000227465.1,GPN3P1,0,0,0,0,0
ENSG00000280809.5,LINC00836,0.208674298,0.225904286,0.839439791,0,0.51494152
ENSG00000271563.1,HIRAP1,0,0,0,0,4.837508103
ENSG00000223019.1,RNA5SP306,0,0,0,0,0
ENSG00000251711.1,RNU6-632P,0,0,0,0,0
ENSG00000095777.17,MYO3A,0.30450898,0.362617116,0.299433831,0.133081702,31.64207231
ENSG00000136750.13,GAD2,0,0,0.430964785,0.280925193,1.600632708
ENSG00000077420.16,APBB1IP,180.5385469,59.45565267,140.5583854,178.9933688,87.81589418
ENSG00000199733.1,RNA5SP307,589.5357406,398.8831272,1383.399209,1234.567901,495.9497438
ENSG00000290444.1,FAM238A,49.34803652,80.13396756,118.7688758,200.4617533,218.8547171
ENSG00000233261.4,FAM238A,74.41370586,120.8369352,179.0959238,302.2835962,330.0190178
ENSG00000231976.9,FAM238B,0,0,10.71156957,15.27390475,30.91285666
ENSG00000227932.2,SELENOOLP,0,0,0.457901875,0.186552616,0.114910737
ENSG00000148459.16,PDSS1,30.03393835,17.37806809,25.15120038,21.37366267,28.18971461
ENSG00000234788.1,HSPA8P3,84.04538451,37.91037986,175.3067869,61.21824304,185.4004965
ENSG00000136754.18,ABI1,376.4537436,448.9638734,263.6766463,196.6785903,147.018181
ENSG00000206605.1,RNU6-946P,4317.236968,3808.204951,4574.04231,2445.842068,1578.305474
ENSG00000290706.1,FAM238C,0,2.083177095,8.600996339,2.33607308,25.03772927
ENSG00000283709.2,FAM238C,0,8.494733265,35.07295174,9.525986892,102.098296
ENSG00000107890.17,ANKRD26,34.78093828,23.53297429,30.1353724,29.81647957,36.25193087
ENSG00000199855.1,RNU6-490P,0,86.55011252,71.46941109,116.4686699,143.4823158
ENSG00000136758.20,YME1L1,913.9892911,1309.861344,697.429393,600.6744943,636.7589793
ENSG00000120539.15,MASTL,227.1551731,207.141336,222.2716159,212.2268767,315.9672978
ENSG00000107897.20,ACBD5,168.5616084,154.1890873,86.26398275,89.65371418,54.51335839
ENSG00000252639.1,RNU2-24P,0,193.8234914,160.0512164,130.4121022,0
ENSG00000251839.1,RNU7-12P,1111.419839,902.391337,620.9637357,910.7468124,373.9948887
ENSG00000230445.4,LRRC37A6P,1.293334799,16.10142498,3.468488779,0,0.870419237
ENSG00000200369.1,RNU6-666P,0,0,0,0,35.87057895
ENSG00000207135.1,RNU6-452P,0,86.55011252,0,0,0
ENSG00000260151.1,LINC02673,11.4443974,0,0,0,5.134748641
ENSG00000213770.3,FAM210CP,0,0,0,0,0
ENSG00000237956.1,TRIAP1P1,0,0,33.82034632,0,0
ENSG00000182077.12,PTCHD3,0,0.53193668,1.757002975,0,0.440920899
ENSG00000099246.18,RAB18,382.1190848,604.5225905,429.1240745,540.0621759,242.8480376
ENSG00000285737.1,LINC02680,5.058106402,10.34307996,2.009618032,3.888983043,3.025888748
ENSG00000150051.14,MKX,0,0,0.310541261,0.16868908,0.103907342
ENSG00000230500.1,MKX-AS1,0,0,0,0,0
ENSG00000251810.1,RN7SKP132,0,0,0,0,0
ENSG00000226016.1,RPL36AP55,0,0,0,0,0
ENSG00000226395.1,MRPS21P5,0,0,32.93807642,0,0
ENSG00000150054.19,MPP7,1.255523782,1.488637633,9.165957708,12.12824163,50.01431155
ENSG00000275036.1,MIR8086,0,0,82.34519104,67.09608159,1777.153248
ENSG00000282996.1,MPP7-DT,0,2.105165655,3.476712976,5.66575448,27.04697624
ENSG00000237746.1,ZNF101P1,0,0,12.68971118,0,3.184490259
ENSG00000237128.1,LINC02652,0,0.146076139,0,0,0
ENSG00000224439.2,RPSAP10,0,0,0,0,0
ENSG00000222705.1,RN7SKP39,0,0,0,0,0
ENSG00000254635.6,WAC-AS1,270.1708587,124.2152854,196.4139183,359.7958114,212.130351
ENSG00000095787.26,WAC,551.5736308,1159.507327,594.8983205,387.7991956,470.3602351
ENSG00000252401.1,RNU4ATAC6P,0,0,0,0,30.41825095
ENSG00000231911.1,TPRKBP1,0,0,0,0,0
ENSG00000207483.1,RNU6-1067P,0,346.2004501,0,0,107.6117369
ENSG00000095739.11,BAMBI,12.50398565,140.4404076,27.94451337,85.38601309,3.506345785
ENSG00000232624.8,LINC01517,0.085427474,0,0.229100953,0.031112475,0.134150368
ENSG00000201001.1,RNU6-270P,0,0,0,0,0
ENSG00000235824.5,LINC00837,0,0,4.375888852,0,1.098131803
ENSG00000199402.1,RNA5SP308,0,0,0,0,0
ENSG00000229605.5,RPL21P93,69.46373993,37.59963904,15.52409339,25.29852257,54.54092127
ENSG00000120563.10,LYZL1,0,0.313469502,0.776549449,0,0
ENSG00000291093.1,SVIL-AS1,8.732939461,10.43508414,12.66750567,10.92176845,9.056219235
ENSG00000224597.13,SVIL-AS1,155.0405738,185.2596644,224.8930451,193.9000328,160.7799336
ENSG00000274985.1,PTCHD3P1,0,0,28.26775215,0,7.093808524
ENSG00000197321.16,SVIL,20.06347696,81.53237825,42.72558104,12.69354847,15.33852387
ENSG00000207612.1,MIR604,0,690.5396074,977.5171065,331.8730917,163.5389836
ENSG00000216035.1,MIR938,206.6969822,1454.464086,92.38728751,225.8355917,46.36928499
ENSG00000225976.5,CKS1BP2,0,0,0,0,0
ENSG00000222092.1,RNU6-908P,0,0,0,0,0
ENSG00000165757.9,JCAD,97.37951719,35.37824661,6.86082962,4.207756916,0.629449351
ENSG00000200887.1,RNU6-598P,162.9726206,352.858151,0,59.35422602,0
ENSG00000230125.1,EEF1A1P39,204.2066571,73.68925242,30.42472922,24.79052011,0
ENSG00000107951.15,MTPAP,195.324124,244.9434991,63.51509902,79.25281591,64.46239393
ENSG00000250833.1,DNM1P17,0,0,0,0,2.078317228
ENSG00000241621.1,GOLGA2P6,0,0,0.759398314,0,0
ENSG00000239625.3,RN7SL241P,0,0,0,0,0
ENSG00000284277.1,MIR7162,0,0,0,0,0
ENSG00000214434.2,NIFKP1,0,0,0,0,8.563696777
ENSG00000224473.1,CCND3P1,0,0,0,0,6.566979912
ENSG00000107968.10,MAP3K8,418.0612198,468.41374,235.3464169,163.1323543,127.1437391
ENSG00000213778.2,HNRNPA1P32,0,0,0,4.958104021,0
ENSG00000239744.3,RN7SL63P,0,0,0,0,0
ENSG00000151033.10,LYZL2,0,0,0,0,0
ENSG00000234814.9,SVIL2P,0,3.275742309,0.860671963,0.801472305,0.49368256
ENSG00000230720.1,LINC02644,0,0,0,0,0
ENSG00000183621.15,ZNF438,0.640406274,1.169916507,4.186292147,3.352744265,2.316602733
ENSG00000237135.1,DDX10P1,15.24890017,12.38098776,51.11847217,22.21444717,30.78770339
ENSG00000272381.2,LINC02664,0,0,0,0,0.102494275
ENSG00000237036.7,ZEB1-AS1,0.593826785,1.687503179,4.445828181,9.840296316,5.162115917
ENSG00000252479.1,RNA5SP309,0,0,0,58.78894768,0
ENSG00000148516.23,ZEB1,4.732182151,67.50957106,58.47112946,62.540753,25.87406058
ENSG00000230397.1,SPTLC1P1,130.3780965,3987.297107,1573.426573,1424.501425,248.6107049
ENSG00000237797.3,MACORIS,3.529847805,0,2.103646672,2.57112371,0.527911332
ENSG00000165322.18,ARHGAP12,58.47469981,38.26406843,56.50620133,64.23896375,29.90018634
ENSG00000231148.1,HMGB1P7,0,0,12.39894857,0,0
ENSG00000230240.1,RPL34P19,0,68.56735371,22.64800471,0,0
ENSG00000239731.3,RN7SL825P,115.3003574,187.2308556,77.30364873,62.98815823,77.59757896
ENSG00000170759.11,KIF5B,1776.425627,1712.564028,1006.692106,1223.630999,1000.735434
ENSG00000234335.1,RPS4XP11,109.9166832,47.59694904,19.65177062,32.02510768,49.31623046
ENSG00000252482.1,RNU7-22P,0,0,0,0,0
ENSG00000217094.2,PPIAP31,137.2401016,130.0003714,107.3487916,99.96501225,130.8477394
ENSG00000233190.1,RPS24P13,0,23.16745436,0,0,0
ENSG00000120616.16,EPC1,289.234685,399.36805,257.3302978,194.8346418,162.2647294
ENSG00000200484.1,RNU6-1244P,0,0,0,0,0
ENSG00000216937.14,CCDC7,6.94678753,2.037643639,8.222188085,15.39202861,7.1477673
ENSG00000231245.2,C1DP1,211.3360666,68.63575007,18.89216353,15.39361473,9.481998426
ENSG00000150093.20,ITGB1,508.5360697,241.0483327,179.4879072,221.3532674,82.73849467
ENSG00000228816.1,AK3P5,0,0,0,0,7.340311523
ENSG00000229656.9,ITGB1-DT,0.820305515,1.332055744,0.733303415,0.796675315,0.30670485
ENSG00000234163.1,MTND4LP11,0,0,0,0,0
ENSG00000265319.2,RN7SL847P,0,0,0,0,0
ENSG00000235962.5,RPL7AP53,0,23.16745436,28.69605142,23.38196783,0
ENSG00000233387.3,IATPR,0,0,0.174947638,0,0.087806419
ENSG00000099250.18,NRP1,87.75085589,12.07678524,19.27697966,82.42375608,0.407122147
ENSG00000244356.3,RN7SL398P,228.2714147,154.4496957,178.5532089,166.2717712,12.80229417
ENSG00000226412.1,LINC02628,0,0,0,0,0.72050431
ENSG00000261683.2,LINC00838,0,1.412627905,0.583244097,0.475235931,0
ENSG00000226407.1,RPL23P11,0,0,0,0,9.273856997
ENSG00000223470.3,LINC02629,0,0,0.884398503,0.720621002,0.443880617
ENSG00000148498.17,PARD3,6.171930038,7.643472562,15.28536948,15.48971508,15.8337477
ENSG00000234167.1,ELOBP4,172.3642631,186.5961748,1052.9019,439.4224733,953.7926146
ENSG00000229235.1,RPL37P18,70.03782042,644.4764577,1314.800902,714.2128354,1194.104893
ENSG00000215184.2,RPS12P16,83.49336228,406.7428933,876.9965667,592.9574895,533.8178276
ENSG00000232525.1,SS18L2P1,0,0,0,0,0
ENSG00000223047.1,RNU6-847P,0,0,0,0,0
ENSG00000222909.1,RNU6-193P,0,0,0,0,0
ENSG00000213724.4,PRDX2P2,0,0,0,0,0
ENSG00000283000.2,LINC02635,0,0,0,1.083524575,1.334836359
ENSG00000108094.17,CUL2,64.36278412,99.4834756,59.71002663,52.35104643,39.94734523
ENSG00000266228.1,MIR3611,206.6969822,559.4092638,923.8728751,451.6711834,510.0621348
ENSG00000095794.21,CREM,13.57238299,28.21489271,19.43020442,20.41685633,13.63520771
ENSG00000253054.1,RNU7-77P,287.2737719,310.9936246,385.2080123,1255.492781,322.2272346
ENSG00000233343.1,ATP6V1G1P4,101.4919314,192.2759985,430.9562693,36.96311082,113.8407595
ENSG00000233200.1,LINC02634,0,0,0,0,0.710441212
ENSG00000253070.1,RNU6-794P,0,0,0,0,0
ENSG00000108100.18,CCNY,40.28523193,101.6475582,30.75490878,53.15203712,23.22394284
ENSG00000200097.1,RNU6-1167P,0,0,0,0,0
ENSG00000177291.4,GJD4,0,12.76337219,18.97101229,0,0
ENSG00000177283.8,FZD8,175.8123998,448.6326899,112.2611644,654.025228,11.26880129
ENSG00000284265.1,MIR4683,0,0,0,0,0
ENSG00000226646.1,RPL7P37,0,0,0,0,0
ENSG00000280719.1,PCAT5,0,0,0.334943743,0.545834248,0
ENSG00000227313.1,LINC02630,0,0,0,2.954925565,0
ENSG00000236626.1,MTND5P17,0,0,0,0,2.373459032
ENSG00000228694.1,MTND4P18,0,19.77222398,0,0,0
ENSG00000229644.6,NAMPTP1,53.95671323,98.57000478,24.11701576,7.369088149,27.23480487
ENSG00000233533.1,MKNK2P1,0,0,0,0,24.25697843
ENSG00000225355.1,ARL6IP1P2,0,32.64879689,13.47999569,10.98370019,20.29687563
ENSG00000148513.20,ANKRD30A,0,0.085766081,0,0,0.213273829
ENSG00000206796.1,RNU6-811P,0,0,0,0,0
ENSG00000235687.10,LINC00993,0,0.135548246,0,0.18240443,0.280888951
ENSG00000244402.3,RN7SL314P,0,0,0,42.42501379,0
ENSG00000237970.1,TMEM161BP1,0,0,0,4.239587573,7.834370952
ENSG00000236313.1,VN1R53P,0,0,0,0,3.977281767
ENSG00000224920.1,TACC1P1,0,0,0,0,0.525903371
ENSG00000225276.1,MTND1P18,0,0,0,0,0
ENSG00000198105.16,ZNF248,7.687161609,10.79595422,17.08677855,37.60604602,12.07147431
ENSG00000225192.1,ZNF33BP1,0,5.005080156,20.66491428,60.61708189,4.14869762
ENSG00000228828.1,TLK2P2,7.13348171,69.50236308,76.5228038,88.33187846,30.40544866
ENSG00000151963.4,ZNF37CP,32.91097581,17.81419792,14.71020888,0,0
ENSG00000235197.1,ZNF33CP,0,0,0,0,1.873968146
ENSG00000175395.16,ZNF25,80.75794777,28.80315113,31.6192881,45.14376236,21.62781011
ENSG00000226447.1,ZNF25-DT,0,0,0,0,0
ENSG00000189180.16,ZNF33A,184.0065607,159.7642769,296.2781123,274.068722,141.158945
ENSG00000252132.1,RNU6-795P,0,0,0,0,0
ENSG00000226086.5,EIF3LP3,103.2226099,100.5710199,27.6824272,45.11210358,18.52512238
ENSG00000235964.1,FXYD6P2,0,0,0,21.50815159,0
ENSG00000075407.19,ZNF37A,126.0002405,114.4350279,187.7727579,167.23002,158.046185
ENSG00000290439.1,HSD17B7P2,32.17466245,11.61042865,46.5673686,36.26979145,13.23279844
ENSG00000099251.15,HSD17B7P2,32.87753588,11.86406493,47.58465871,37.06212524,13.52187629
ENSG00000222314.1,RNU6-1118P,0,0,0,0,0
ENSG00000228882.1,CICP9,0,0,0,0,1.598940862
ENSG00000215151.4,ABCD1P2,0,0,0,0,0
ENSG00000225638.1,PABPC1P12,0,4.220014686,0,0,3.497958941
ENSG00000233867.2,SLC9B1P3,0,0,0,0,0
ENSG00000227264.3,ACTR3BP5,0,0,0,12.52944419,0
ENSG00000234541.2,CHEK2P5,0,1.520436183,0,0,1.260285505
ENSG00000229485.1,KSR1P1,0,0,0,0,0
ENSG00000237592.2,IGKV1OR10-1,0,0,0,0,0
ENSG00000228755.1,PABPC1P8,0,0,0,2.960594487,7.294544592
ENSG00000290445.1,CCNYL2,0,0.13656111,0,0,0.113195141
ENSG00000182632.16,CCNYL2,0,0.205434904,0,0,0.170284445
ENSG00000185904.12,LINC00839,0.853560585,1.386057097,1.526062865,0,0.957415866
ENSG00000234420.9,ZNF37BP,308.1899209,186.1833304,288.7966178,214.751143,304.7858927
ENSG00000270762.1,FXYD6P1,0,32.30391523,0,0,0
ENSG00000233837.1,EIF3LP2,42.05745048,45.530084,18.7984059,22.97582943,42.45723613
ENSG00000196693.15,ZNF33B,58.44081485,60.41637426,79.06980028,119.7464711,34.42929313
ENSG00000251783.1,RNU6-1170P,0,0,0,0,0
ENSG00000233515.2,LINC01518,0,0,0.160238537,0,0.080423905
ENSG00000232109.1,VN1R54P,0,0,7.228776313,0,0
ENSG00000231009.1,CUBNP1,0,0,0.374963254,0,1.129166908
ENSG00000234864.2,LINC02632,3.246653106,0,1.451155555,0.591211522,0
ENSG00000230425.1,RSU1P1,0,0,0,0,0
ENSG00000270552.1,DUXAP3,0,0,0,0,0
ENSG00000165733.8,BMS1,277.5991767,534.0040025,148.4872894,116.3726216,170.6366922
ENSG00000252416.1,RNU6-885P,0,0,0,0,0
ENSG00000234944.1,LINC02623,6.67552286,0,2.98375643,0,0
ENSG00000229630.1,LINC01264,0,0,0,0,1.52702063
ENSG00000263795.1,MIR5100,0,0,0,0,0
ENSG00000165731.21,RET,0.318072936,3.271190471,0.995182747,0.347524134,0.214064295
ENSG00000169826.8,CSGALNACT2,245.2467171,405.2932473,249.9545684,67.84498251,102.1634386
ENSG00000198915.12,RASGEF1A,2.804216607,4.04767657,1.044499873,6.893699159,3.669649742
ENSG00000224265.1,LINC02633,0,0,0,0,0
ENSG00000221468.1,RNU6ATAC11P,0,0,61.09481916,0,30.66355943
ENSG00000150201.15,FXYD4,0,0,1.612206337,0,3.236672797
ENSG00000169813.17,HNRNPF,1631.703811,991.8175056,587.2505873,720.7626255,654.9816436
ENSG00000221400.2,SNORD3J,0,97.08266589,40.08337342,0,0
ENSG00000243660.12,ZNF487,21.94538525,18.60995514,28.11891029,10.52339924,22.97450978
ENSG00000252532.1,RNU7-193P,0,0,591.8560606,192.9012346,59.41064639
ENSG00000196793.14,ZNF239,32.4625336,15.56329592,14.09520398,1.688967797,10.40352788
ENSG00000232004.1,CAP1P2,0,39.09507923,26.90254821,17.53647587,16.20290356
ENSG00000198298.13,ZNF485,41.32139932,3.195232713,27.04449809,20.96131831,10.92514455
ENSG00000223910.1,ZNF32-AS3,0,0,0,0,0.248590945
ENSG00000238263.1,RPL21P88,0,0,104.4932079,0,17.48175342
ENSG00000169740.14,ZNF32,708.887081,317.9307459,324.3951163,347.921446,433.1617094
ENSG00000226245.1,ZNF32-AS1,0,0,0,0,9.707952431
ENSG00000230565.1,ZNF32-AS2,0,0,0,0,0
ENSG00000224162.1,UQCRHP3,0,0,0,0,0
ENSG00000223746.1,ELOCP30,0,0,0,0,4.164601718
ENSG00000234973.5,LINC02658,0,0,0,4.887442206,0
ENSG00000226808.3,LINC00840,0,0.075163545,0.124133733,0.101146004,0.280362879
ENSG00000226790.3,HNRNPA3P1,14.89380715,24.18535657,59.91372424,21.69715116,36.7531591
ENSG00000236769.3,LINC02659,1.47448043,0,0,0,0
ENSG00000233395.2,LINC00841,0.471740169,0,0.210853561,0.171806605,0.476224391
ENSG00000107562.18,CXCL12,59.16840366,12.36127281,2.31986697,3.78052395,9.547619802
ENSG00000214089.3,RPL9P21,0,36.40599971,45.09379509,24.49539487,0
ENSG00000224812.4,TMEM72-AS1,0.305197669,1.046258675,0.500185068,0.963319391,0.890063164
ENSG00000227395.1,EIF2AP4,9.52199581,5.154107824,4.256043582,0,0
ENSG00000187783.12,TMEM72,0,0,0,0,0.29596648
ENSG00000107551.21,RASSF4,25.55101935,8.801143445,16.19638995,29.27039893,25.95022642
ENSG00000165507.9,DEPP1,164.5548791,1283.325442,1199.07558,239.7219226,784.4512533
ENSG00000165512.5,ZNF22,2032.512501,1477.308007,1283.560107,1418.785733,1304.848319
ENSG00000226937.9,CEP164P1,0,0,0.102591376,0.167185946,0.051490729
ENSG00000270258.1,DUXAP4,0,0,0,0,0
ENSG00000228462.1,RPS19P7,171.6369878,23.22610614,19.1791331,31.25488358,0
ENSG00000232554.10,RSU1P2,1.785813143,0,0.798204359,0,0.801239357
ENSG00000235690.2,CUBNP3,0,0,0.350794479,0,0.176064149
ENSG00000236442.1,ANKRD54P1,0,0,0,0,0
ENSG00000230501.1,ANKRD30BP3,0,0,0,0,0.188698827
ENSG00000263476.1,MIR3156-1,0,0,0,0,0
ENSG00000207071.1,RNU6-1207P,0,0,0,0,0
ENSG00000234993.1,CUBNP2,0,0,0,0,0.991791684
ENSG00000224402.2,OR6D1P,0,4.820973162,6.966671444,0,0.999022956
ENSG00000256574.8,OR13A1,3.82024475,6.203516705,3.984245156,403.9476491,1.142684108
ENSG00000012779.12,ALOX5,111.6703266,118.5954171,197.0204526,527.252113,17.12382252
ENSG00000172671.20,ZFAND4,23.96790077,64.86725437,49.9936516,52.48206773,32.52649914
ENSG00000230869.1,AGAP10P,0,0.420069227,4.856254856,0.847917515,2.089165587
ENSG00000237840.7,FAM21FP,3.176377913,2.292431766,10.88470916,3.856096643,4.037905002
ENSG00000172661.20,WASHC2C,220.8719623,266.7308011,156.666722,110.1957542,128.0647958
ENSG00000188234.15,AGAP4,25.17111866,43.46938928,46.34228141,37.10557321,35.76276808
ENSG00000239152.1,RNA5SP310,0,0,0,0,0
ENSG00000239883.10,PARGP1,34.50815089,58.6577469,49.0684747,33.66108054,46.04079287
ENSG00000265354.4,TIMM23,178.9658701,250.6915299,135.2597423,108.4340348,113.2666929
ENSG00000265733.1,SNORA74C-1,1440.677966,1559.633028,1325.757576,1080.246914,798.4790875
ENSG00000266412.6,NCOA4,2301.261479,2008.755746,787.6889118,1038.758228,597.1078241
ENSG00000263639.7,MSMB,0,2.46737361,0,0,0.511299855
ENSG00000280012.2,RPL23AP61,0,0,0,0,0
ENSG00000264204.2,AGAP7P,0.779737431,0.844119421,1.394076013,4.259676708,1.399376683
ENSG00000263482.3,ANTXRLP1,5.55401752,3.700065306,88.03247233,10.89178175,75.14086996
ENSG00000274209.6,ANTXRL,0.386419966,0.418326202,2.245334196,0.140733197,1.473685269
ENSG00000279058.2,AGAP14P,0,0.426910746,11.28079304,5.457605892,5.307977714
ENSG00000273225.5,FAM25BP,0,0,0,0,0
ENSG00000264230.9,ANXA8L1,1.049028442,0.567822735,0,0,0
ENSG00000285294.1,LINC00842,0,0,0,0,0
ENSG00000213412.3,HNRNPA1P33,121.0653753,65.53079948,40.58441558,66.13756614,47.52851711
ENSG00000204174.8,NPY4R,0,0,0,0,0
ENSG00000204175.6,GPRIN2,0,0,0.507690496,0,0
ENSG00000204176.14,SYT15,0,1.724927036,0.949581045,0,0.47659581
ENSG00000165874.14,SHLD2P1,0.407912025,1.54557492,0.364648628,0.742802761,1.281122937
ENSG00000272430.1,LINC02637,0,0,2.455675065,0,1.232506116
ENSG00000229927.2,RHEBP1,30.53901359,0,0,0,13.70191484
ENSG00000274186.1,RN7SL248P,0,0,0,0,0
ENSG00000285662.2,FAM245B,0,0,0.492956636,0,0.247415498
ENSG00000290874.1,CTSLP2,0,0,0,0,0.619768764
ENSG00000266217.2,CTSLP2,0,0,0,0,3.425478711
ENSG00000280913.3,CTSLP3,0,0,6.825006825,0,0
ENSG00000290875.1,GLUD1P2,1.832274787,0,0.545980871,0,0
ENSG00000265366.7,GLUD1P2,8.343855863,0,2.486300484,0,0
ENSG00000291069.1,BMS1P1,6.695300234,14.13384022,18.55409716,2.682252995,5.857751269
ENSG00000204177.13,BMS1P1,14.83904092,31.32535153,41.12213007,5.944776271,12.98275025
ENSG00000238405.1,RNA5SP311,0,0,0,0,0
ENSG00000243289.2,AGAP13P,1.58174164,0,0,0,0
ENSG00000150175.14,FRMPD2B,0,0.376752985,0.933319894,0,0.156144773
ENSG00000204179.11,PTPN20,0,0.201429586,0.24949801,0.067764892,0.083482224
ENSG00000266524.3,GDF10,0,0.685673537,0.566200118,0,0
ENSG00000263761.3,GDF2,0,8.934857739,0,3.607035161,2.22182394
ENSG00000265203.2,RBP3,0,0,0,0,0.399483228
ENSG00000265763.4,ZNF488,0,0,0.806060284,0,0.404562576
ENSG00000265190.7,ANXA8,0,0.382326718,1.262836735,0,1.109183597
ENSG00000189090.8,FAM25G,0,2.047380479,0,0,0
ENSG00000204172.12,AGAP9,56.01996801,79.59717931,37.21107513,38.8211078,18.67628105
ENSG00000252877.1,RNA5SP312,0,0,0,0,0
ENSG00000251079.7,BMS1P2,14.31274493,17.81871089,4.478154284,10.42533272,2.568675135
ENSG00000264404.3,LINC02675,0,0,0.245974141,0,0.123454702
ENSG00000189014.7,SHLD2P3,0,0.67575771,1.48803213,0.303117656,0.373422512
ENSG00000276544.1,RN7SL453P,0,0,0,0,0
ENSG00000226964.1,RHEBP2,84.88724145,61.26418649,37.94202459,0,19.04314542
ENSG00000264717.6,NPY4R2,0,0,0,0,0
ENSG00000276430.3,FAM25C,0,0,0,0,0.850812569
ENSG00000265018.7,AGAP12P,0,1.266820205,18.48085941,30.11695607,2.450149092
ENSG00000290898.1,AGAP12P,0,1.279660395,18.66817703,30.42221442,2.474983223
ENSG00000252149.1,RNA5SP315,0,0,0,0,0
ENSG00000270025.2,BMS1P7,0,0.942501739,5.447945658,7.609828855,1.562474366
ENSG00000278561.3,PTPN20CP,0,0,0,0,0.068948109
